   0.0000000000000000      ,   6.8877570916662166E-006 ,   3.0630528372502517     
  0.50000000000000000      ,   1.3342733087267772E-006 ,   3.0630528372502517     
   1.0000000000000000      ,   1.3593604756042692E-006 ,   3.0630528372502517     
   1.5000000000000000      ,   5.3231214816565549E-006 ,   3.0630528372502517     
   2.0000000000000000      ,   3.3432961669013257E-006 ,   3.0630528372502517     
   2.5000000000000000      ,   3.8285743009185879E-005 ,   3.0630528372502517     
   3.0000000000000000      ,   1.9955735832145949E-006 ,   3.0630528372502517     
   3.5000000000000000      ,   2.2600152940656301E-005 ,   3.0630528372502517     
   4.0000000000000000      ,   3.2178551321780302E-006 ,   3.0630528372502517     
   4.5000000000000000      ,   5.8514410573946975E-005 ,   3.0630528372502517     
   5.0000000000000000      ,   3.7059955224541737E-005 ,   3.0630528372502517     
   5.5000000000000000      ,   1.0775802083611396E-005 ,   3.0630528372502517     
   6.0000000000000000      ,   3.2018669939531283E-006 ,   3.0630528372502517     
   6.5000000000000000      ,   2.8302942390760284E-005 ,   3.0630528372502517     
   7.0000000000000000      ,   1.5152418182715933E-005 ,   3.0630528372502517     
   7.5000000000000000      ,   7.0394273344645506E-005 ,   3.0630528372502517     
   8.0000000000000000      ,   2.2206130450308271E-005 ,   3.0630528372502517     
   8.5000000000000000      ,   4.5963277510174657E-006 ,   3.0630528372502517     
   9.0000000000000000      ,   5.7751704567317456E-005 ,   3.0630528372502517     
   9.5000000000000000      ,   9.6254998531881190E-006 ,   3.0630528372502517     
   10.000000000000000      ,   6.8185666239311009E-006 ,   3.0630528372502517     
   10.500000000000000      ,   3.0630489888166870      ,   3.0630528372502517     
   11.000000000000000      ,   1.4403748117688848E-005 ,   3.0630528372502517     
   11.500000000000000      ,   3.0630506220797908      ,   3.0630528372502517     
   12.000000000000000      ,   3.0630511273325260      ,   3.0630528372502517     
   12.500000000000000      ,   3.0630515036947603      ,   3.0630528372502517     
   13.000000000000000      ,   3.0630517875184449      ,   3.0630528372502517     
   13.500000000000000      ,   3.0630520037063356      ,   3.0630528372502517     
   14.000000000000000      ,   3.0630521701849687      ,   3.0630528372502517     
   14.500000000000000      ,   3.0630522993596427      ,   3.0630528372502517     
   15.000000000000000      ,   3.0630524006043420      ,   3.0630528372502517     
   15.500000000000000      ,   2.7991316913845044      ,   3.0630528372502517     
   16.000000000000000      ,   2.8502253178600321      ,   3.0630528372502517     
   16.500000000000000      ,   2.8784075924084536      ,   3.0630528372502517     
   17.000000000000000      ,   2.8969101746039367      ,   3.0630528372502517     
   17.500000000000000      ,   2.9101844020498611      ,   3.0630528372502517     
   18.000000000000000      ,   2.9202312215236734      ,   3.0630528372502517     
   18.500000000000000      ,   2.9281264084624397      ,   3.0630528372502517     
   19.000000000000000      ,   2.9345066165492772      ,   3.0630528372502517     
   19.500000000000000      ,   2.9398106112247606      ,   3.0630528372502517     
